source_filename,Agreement Name,Agreement Type,Agreement Date,Agreement Date Conformed,Party1 Name,Party1 Role,Party2 Name,Party2 Role,Term,Term Conformed,Renewal Term,Renewal Term Conformed, Recurring Monthly Charges , Nonrecurring Charges ,Connection Services,Professional Services,Equipment,Locations,Contract Type,Agreement_Name,Agreement_Type,Agreement_Date,Agreement_Date_Conformed,Party1_Name,Party1_Role,Party2_Name,Party2_Role,Term_Conformed,Renewal_Term,Renewal_Term_Conformed,Recurring_Monthly_Charges,Nonrecurring_Charges,Connection_Services,Professional_Services,Notes,Amendment,CA_Number,Pilot BTN,descriptive_text,Document Title,Contact Names,Clauses,Provider,Customer,Amendments,Comments,Additional Notes,Changes
20171672935067_Cox Contract - Circuit conract for Inova_partially executed 01052023.pdf,Commercial Services Agreement,Commercial Services Agreement,1/5/2023,1/5/2023,"CoxCom, LLC d/b/a Cox Business; Cox Virginia Telcom, LLC",Provider,Select Medical Corporation,Customer,36,36,ONE (1) YEAR TERMS,12, $615.00 ," $5,204.32 ","['Cox Optical Internet 100 Mbps', 'IP Address Block - /31 (2 Ips)', 'Static IPv4 LAN Address Block /30']",[],[],"['13900 Lincoln Park Drive, Suite 500 Herndon, VA 20171', '2501 Parkers Ln Alexandria, VA 22306', 'PO Box 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673035786_Select Medical Signed Fixed wireless quote 1 5 23 countersigned.pdf,AMENDMENT TO WINDSTREAM AGREEMENT,Amendment,1/6/2023,1/6/2023,WINDSTREAM,Provider,Select Medical Corporation,Customer,36 Months,36,,, $850.00 , $-   ,"['Ethernet Access - 100 Mb', 'Internet Service - 100 Mb', 'IP Blocks LAN - /30 - Block of 4 IPs']",[],[],"['513 S LOOMIS ST, CHICAGO, IL 60607-']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673450095_Select Medical Corp-68.pdf,Review Order,Order,,,Spectrum,Provider,,Customer,,,,, $69.98 , $168.98 ,"['Business Internet Up to 300 Mbps', 'Spectrum WiFi hotspot', 'Mobile Unlimited Line', 'Voice Line', 'Private Directory Listing']",['Professional Installation Fee'],[],"['68 consumer center dr, 45601']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673451406_AOF FINAL VERSION 9.9.22 (003).pdf,AGENT ORDER FORM,Order,1/11/2023,1/11/2023,Frontier Communications,Provider,Select Medical Corporation,Customer,MTM - 2 Year Price Lock,24,,, $49.99 , $95.00 ,"['DSL 3M Dynamic', 'Ethernet circuits 50M and below']",[],['DIA Managed Router'],"['PO BOX 730, Brooklandville, MD 21022', '1800 Studebaker Road, Suite 595, Cerritos, CA 90703']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673383141_Spectrum - Cerritos CA Fiber_partially executed 01102023.pdf,Spectrum Enterprise Service Agreement,Service Agreement,10-Jan-23,1/10/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36mo,36,,, $350.00 ,,['FIBER INTERNET ACCESS'],[],[],"['12405 Powerscourt Drive St. Louis, MO 63131', '18000 Studebaker Road, 595 Cerritos, CA 90703', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673449875_Spectrum - Cerritos CA Fiber_partially executed 01102023 CS.pdf,Spectrum Enterprise Service Agreement,Service Agreement,10-Jan-23,1/10/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36mo,36,,, $350.00 ,,"['Fiber Internet Access', '30M']",[],[],"['12405 Powerscourt Drive St. Louis, MO 63131', '18000 Studebaker Road 595 Cerritos, CA 90703', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673456192_Select Medical Corporation-contract.pdf,Frontier Services Agreement,Schedule,11-Jan-23,1/11/2023,"Frontier Communications of America, Inc.",Provider,Select Medical Corporation,Customer,24 Months,24,,, $49.99 , $95.00 ,"['Internet for Business', 'OneVoice Nationwide']",[],['Router'],"['1800 Studebaker Rd, Ste 595, Cerritos, CA 90703']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673381341_Cox Business - CraycroftCSA_Partially Executed 12.11.22.pdf,Commercial Services Agreement,Commercial Services Agreement,12/11/2022,12/11/2022,"Cox Communications Arizona, LLC., Cox Arizona Telcom, LLC",Provider,Select Medical Corporation,Customer,36,36,ONE (1) YEAR TERMS,12, $433.99 , $124.00 ,"['CBI 1Gbps - 1Gbps x 35Mbps includes Cox WiFi 10 Free Access Accounts and 25 Free PC Security Suites', 'Dynamic IP Address', 'Cox Business Internet Install', 'CBI Modem Activation']",[],['CBI Modem'],"['2695 N Craycroft Rd Tucson, AZ 85712', '1440 E 15th St Tucson, AZ 85719', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673456229_Select Medical Corporation-tos.pdf,Frontier Services Agreement,Services Agreement,1/11/2023,1/11/2023,Frontier Communications,Provider,Select Medical Corporation,Customer,,,,,,,[],[],[],"['1800 Studebaker Rd, Ste 595, Cerritos, CA 90703']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673456216_Select Medical Corporation-fsa.pdf,Frontier Services Agreement,Master Service Agreement,11-Jan-23,1/11/2023,"Frontier Communications of America, Inc.",Provider,Select Medical Corporation,Customer,the Service Term,,additional one-year periods,12,,,"['communications', 'installation', 'maintenance services']",[],[],"['1800 Studebaker Rd, Ste 595, Cerritos, CA 90703', '111 Field Street\nRochester, NY 14620']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673964805_Spectrum -  Emerald Parkway_partially executed 01132023.pdf,Spectrum Enterprise Service Agreement,Service Agreement,13-Jan-23,1/13/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,COTERM,,,, $649.00 ," $4,630.00 ","['Fiber Internet Access', 'Ethernet Services - EPL', 'Ethernet Services - EVPL', 'Ethernet Services - EPLAN', 'Voice Services']",[],[],"['3805 Emerald Pkwy, Dublin, OH 43016']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673965595_Windstream - Dublih OH_partially executed 01132023.pdf,AMENDMENT TO WINDSTREAM AGREEMENT,Amendment,13-Jan-23,1/13/2023,WINDSTREAM,Provider,Select Medical Corporation,Customer,36 Months,36,,, $850.00 , $-   ,"['Ethernet Access - 100 Mb', 'MPLS VPN Service - 100 Mb Intrastate', 'MPLS VPN']",[],[],"['3805 EMERALD PKWY, DUBLIN, OH 43016-3317']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674047745_Select medical Dublin OH Counter Signed 1 17 23.pdf,AMENDMENT TO WINDSTREAM AGREEMENT,Service Agreement,1/17/2023,1/17/2023,WINDSTREAM,Provider,Select Medical Corporation,Customer,36 Months,36,,, $850.00 , $-   ,"['Ethernet Access - 100 Mb', 'MPLS VPN Service - 100 Mb Intrastate', 'MPLS VPN']",[],[],"['3805 EMERALD PKWY, DUBLIN, OH 43016-3317']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171673967978_Spectrum -  Emerald Parkway_partially executed 01132023.pdf,Spectrum Enterprise Service Agreement,Service Agreement,13-Jan-23,1/13/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,COTERM,,,, $649.00 ," $4,630.00 ","['Fiber Internet Access', 'Ethernet Services - EPL', 'Ethernet Services - EVPL', 'Ethernet Services - EPLAN', 'Voice Services']",[],[],"['12405 Powerscourt Drive St. Louis, MO 63131', '3805 Emerald Pkwy Dublin, OH 43016', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674247009_AOF FINAL VERSION 9.9.22 (003).pdf,AGENT ORDER FORM,Order,1/20/2023,1/20/2023,Frontier Communications,Provider,Select Medical Corporation,Customer,MTM - 2 Year Price Lock,24,,, $54.99 , $-   ,['Shared Fiber - 500M/500M Dynamic'],[],['DIA Managed Router'],"['PO BOX 730', 'Brooklandville, MD 21022', '2421 West Main Street', 'Carbondale, IL 62901']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674142643_kpeltz_Innovative Business Solutions_Zane Gee _comcast_packages_1-19-2023 (1).pdf,Comcast Business Service Order Agreement,Order,1/19/2023,1/19/2023,"Comcast Cable Communications Management, LLC",Provider,Select Medical Corporation,Customer,Month to Month,,,, $169.90 , $129.95 ,['Business Internet Standard'],[],"['Equipment Fees [Modem, Install Fee ]', 'Equipment - Modem']","['1110 W Broadway St, suite d, Monticello, Indiana 47960', 'PO BOX 730, BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674249694_Verizon DIA Fiber contract for relocation of Oralce 21122_partially executed 01202023.pdf,U.S. Services Agreement,Master Service Agreement,20-Jan-23,1/20/2023,Verizon Business Network Services LLC,Provider,SELECT MEDICAL CORPORATION,Customer,36 Months,36,,, $454.74 , $-   ,"['Local Access', 'Internet Port', 'Internet Dedicated']",[],[],"['4714 GETTYSBURG RD MECHANICSBURG, PA 17055-4325 USA', 'One Verizon Way Basking Ridge, NJ 07920 USA', 'PO BOX 730 BROOKLANDVILLE, MD 21022-0730 USA', '10000 Park Meadows Drive Lone Tree, CO 80124', '201 N CRAIG ST, # 323, PITTSBURGH, PA 15213-1567, United States']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674065439_Select Medical Corporation_2695 N Craycroft Rd_CSA.pdf,Commercial Services Agreement,Commercial Services Agreement,12/11/2022,12/11/2022,"Cox Communications Arizona, LLC., Cox Arizona Telcom, LLC",Provider,Select Medical Corporation,Customer,36,36,ONE (1) YEAR TERMS,12, $433.99 , $124.00 ,"['CBI 1Gbps - 1Gbps x 35Mbps includes Cox WiFi 10 Free Access Accounts and 25 Free PC Security Suites', 'Dynamic IP Address']",[],['CBI Modem'],"['1440 E 15th St Tucson, AZ 85719', '2695 N Craycroft Rd Tucson, AZ 85712', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674243630_kpeltz_Innovative Business Solutions_ZANE GEE _comcast_packages_1-20-2023.pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Service Order,1/20/2023,1/20/2023,Comcast,Provider,Select Medical Corporation,Customer,Month to Month,,,, $214.85 , $129.95 ,"['Business Internet Standard', 'Business Voice', 'Mobility Lines']",[],"['Modem', 'Mobility Lines']","['1411 S Michigan Ave SUITE 1007 1ST FLOOR Chicago, Illinois 60605', 'PO BOX 730 BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674485260_ForgeOS - Arnold Mall Dr. MO_partially executed 01232023.pdf,Spectrum Enterprise Service Agreement,Service Agreement,22-Jan-23,1/22/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36mo,36,,, $379.00 ,,['FIBER INTERNET ACCESS'],[],[],"['12405 Powerscourt Drive St. Louis, MO 63131', '11 Arnold Mall Drive Arnold, MO 63010', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674654363_Comcast Business - SSH Flint (McLaren Regional) DIA_partially executed 01242023.pdf,COMCAST ENTERPRISE SERVICES SALES ORDER FORM,Order,24-Jan-23,1/24/2023,Comcast,Provider,Select Medical Corporation,Customer,36,36,,, $700.05 , $199.00 ,"['EDI - Network Interface - Gig E', 'EDI - Bandwidth 200 Mbps']",[],[],"['401 S BALLENGER HWY, FL 5TH Central Tower RM 505 FLINT, MI 48532', 'PO BOX 730, Brooklandville Brooklandville, MD 21022', '401 S BALLENGER HWY/S6401 S BALLENGER HWY FLINT, MI 48532']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674593251_ACC Business - BIR Ft. Worth (Eighth Ave)_partially executed 01172023.pdf,SELECT MEDICAL CORPORATION 250M ACC_ADI_Single_Site_EthernetAADAS(100,Pricing Schedule,17-Jan-23,1/17/2023,ACC Business,Provider,SELECT MEDICAL CORPORATION,Customer,2 Years,24,,, $581.00 , $-   ,"['Ethernet Port 30 Mbps', 'Local Access 30 Mbps Ethernet Interface 100 Base TX Electrical']",[],[],"['1400 8th Avenue Forth Worth, TX 76104', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674663336_TEN 4 FOR WESTMINSTER MD (1).pdf,Comcast Business Service Order,Order,1/13/2023,1/13/2023,"Comcast Cable Communications Management, LLC",Provider,TEN 4 FOR WESTMINSTER MD,Customer,24 Months,24,,, $129.94 , $29.95 ,['Business Internet Standard (download speeds up to 100 Mbps)'],[],['Package Equipment Fee'],"['1011 BALTIMORE BLVD 1ST FL WESTMINSTER, MD 21157', 'PO BOX 730 BROOKLANDVILLE, MD 21022-0730']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674659748_kpeltz_Innovative Business Solutions_ZANE GEE_comcast_packages_1-24-2023.pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Order,1/25/2023,1/25/2023,"Comcast Cable Communications Management, LLC",Provider,Select Medical Corporation,Customer,Month to Month,,,, $169.90 , $199.95 ,['Business Internet Standard'],[],['Equipment - Modem'],"['9496 East State Route 350, Raytown, Missouri 64133', 'PO BOX 730, BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674748270_Comcast Business - dePaul University_partially executed 01262023.pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Service Order Agreement,26-Jan-23,1/26/2023,"Comcast Cable Communications Management, LLC",Provider,Select Medical Corporation,Customer,12 Month,12,,, $169.90 , $129.95 ,['Business Internet Standard'],[],"['Equipment Fees [Modem, Install Fee ]', 'Equipment - Modem']","['2235 N Sheffield Ave\nDePaul Univ Room 120\nChicago, Illinois 60614', 'PO BOX 730\nBROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171674743770_Spectrum - Monroe NC_partially executved 01262023.pdf,Spectrum - Monroe NC,Service Order,25-Jan-23,1/25/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36,36,,, $379.00 ,,"['Fiber Internet Access', 'Ethernet Services', 'Internet Services', 'Voice Services', 'Coax Data/Video Services', 'Business Internet Access', 'Spectrum Business TV & Enterprise TV Services']","['Managed Router (Basic)', 'Managed Security Services (Advanced)', 'MNE (Managed Network Edge, Cisco Meraki with Client Portal)', 'ENE (Enterprise Network Edge, FortiCloud with Portal)']",[],"['1630 Campus Park Dr, Monroe, NC 28112']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675099080_ForgeOS - Arnold Mall Dr. MO_partially executed 01232023_1.pdf,Spectrum Enterprise Service Agreement,Service Agreement,1/30/2023,1/30/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36mo,36,,, $379.00 ,,['Fiber Internet Access'],[],[],"['12405 Powerscourt Drive St. Louis, MO 63131', '11 Arnold Mall Drive Arnold, MO 63010', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675712903_Lumen - Grant Rd. Tucson (New Tucson Hospital - 4610_fully executed 02062023.pdf,Service Order,Order,6-Feb-23,2/6/2023,Lumen,Provider,Select Medical Corp.,Customer,36,36,,, $450.00 , $-   ,"['Dedicated Internet Access', 'IP Port', 'IP Logical']",[],[],['5301 E GRANT RD TUCSON ARIZONA 85712 2805 UNITED STATES'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675432971_TEN4 FOR LIFE BRIDGE (1).pdf,Comcast Business Service Order,Order,2/3/2023,2/3/2023,"Comcast Cable Communications Management, LLC",Provider,TEN4 FOR LIFE BRIDGE,Customer,Month To Month,,,, $219.90 , $29.95 ,['Business Internet Performance (download speeds up to 250 Mbps)'],[],[],"['1801 HANOVER PIKE, UNIT BUSINESS 2, HAMPSTEAD, MD 21074', 'PO BOX 730, BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675351854_sComcast Business - SSH Flint (McLaren Regional) DIA_partially executed 01242023 Counter signature.pdf,Comcast Enterprise Services Sales Order Form,Order,24-Jan-23,1/24/2023,Comcast Business,Provider,Select Medical Corporation,Customer,36,36,,, $700.05 , $199.00 ,"['EDI - Network Interface - Gig E', 'EDI - Bandwidth']",[],[],"['401 S BALLENGER HWY, FL 5TH Central Tower RM 505 FLINT, MI 48532', 'PO BOX 730, Brooklandville Brooklandville, MD 21022', '401 S BALLENGER HWY/S6401 S BALLENGER HWY FLINT, MI 48532']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675713427_667423 - CONCENTRA HEALTH SERVICES INC CONTRACT.pdf,AT&T Internet Access as sold by ACC Business PRICING SCHEDULE,Pricing,2/6/2023,2/6/2023,AT&T Corp. d/b/a ACC Business,Provider,Concentra Health Services Inc.,Customer,36 months,36,,,,,['AT&T Internet Access as sold by ACC Business aka AT&T High Speed Internet - Enterprise'],[],[],"['4718 Gettysburg Rd Mechanicsburg, PA 17055', '400 West Avenue, Rochester State: NY 14611']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171675713428_667423 - CONCENTRA HEALTH SERVICES INC -  LOA.pdf,Customer Letter of Authority,Letter of Authority,2/6/2023,2/6/2023,AT&T Corp.,Provider,Concentra Health Services Inc.,Customer,three (3) years,36,,,,,[],[],[],"['4718 Gettysburg Rd Mechanicsburg, PA 17055 US', '45 W Sego Lily Dr, #220, Sandy, UT 84070', '1700 Union Ave., Suite BBaltimore, Maryland 21211', '400 West Avenue, Rochester, NY 14611-2538']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676044079_Frontier - Ethernet Data Services 45 Concentract_partially executed 02102023.pdf,Ethernet Virtual Private Line (EVPL) Dedicated Internet Access (DIA),Schedule,10-Feb-23,2/10/2023,"Frontier Communications of America, Inc.",Provider,"Concentra Health Services, Inc",Customer,36 Months,36,,, $500.00 , $-   ,"['DIA (Dedicated Internet Access)', 'Silver 100 Mbps', 'IP /29 = 5 IPs']",[],[],"['1375 Camino Real, San Bernardino, CA 924082765']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676036318_Spectrum - Monroe NC_partially executved 01262023.pdf,Spectrum Enterprise Service Agreement,Service Agreement,2/9/2023,2/9/2023,"Charter Communications Operating, LLC",Provider,Select Medical Corporation,Customer,36,36,,, $379.00 ,,['Fiber Internet Access'],[],[],"['1630 Campus Park Dr\nD\nMonroe, NC 28112', 'PO Box 730\nBrooklandville, MD 21022', '12405 Powerscourt Drive\nSt. Louis, MO 63131']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676052261_South Loomis Chicago ACC_ADI_Single_Site_Ethernet_AWO pulled 1 of 2_partially executed 02102023.pdf,ACC_ADI_Single_Site_Ethernet_AOW,Pricing Schedule,10-Feb-23,2/10/2023,ACC Business,Provider,Select Medical Corporation,Customer,3 Years,36,,, $758.00 , $-   ,"['Ethernet Port', 'Local Access']",[],[],"['513 South Loomis Chicago, IL 60607', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676386232_Centurylink_Lumen DIA Fiber - Camelback Rd Phoenix (outpatient clinic startup)_fully executed 02132023.pdf,"Centurylink/Lumen DIA Fiber - Camelback Rd, Phoenix (outpatient clinic startup)",Order,13-Feb-23,2/13/2023,Lumen,Provider,Select Medical Corporation,Customer,3,3,,, $311.69 , $-   ,"['20M FastE Dedicated Access', 'Standard Delivery - To the MPOE', '20M FastE Dedicated Access']",[],[],"['4200 E CAMELBACK RD, PHOENIX, AZ 85018', '1025 Eldorado Blvd., Broomfield, CO 80021']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676052578_South Loomis Chiago ACC_ADI_Single_Site_Ethernet_AOW pulled 2 of 2_partially executed 02102023.pdf,ACC_ADI_Single_Site_Ethernet_AOW,Pricing Schedule,10-Feb-23,2/10/2023,ACC Business,Provider,Select Medical Corporation,Customer,3 Years,36,,, $758.00 , $-   ,"['Ethernet Port', 'Local Access']",[],[],"['513 South Loomis Chicago, IL 60607', 'PO BOX 730 Brooklandville, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676385668_Quote for new Comcast service for Select Specialty Hospital - Tallahassee (1)29.pdf,COMCAST BUSINESS HOSPITALITY SERVICE ORDER AGREEMENT,Service Order Agreement,2/8/2023,2/8/2023,"Comcast Cable Communications Management, LLC",Provider,Select Medical Corporation,Customer,36,36,,," $1,169.60 ", $209.65 ,"['Hospitality Voice', 'Hospitality Internet', 'Hospitality Video', 'Business Class Private View TV']",[],"['Voice - eMTA Equipment', 'Q2Q']","['1554 SURGEONS DR, TALLAHASSEE, Florida 32308', 'PO BOX 730, BROOKLANDVILLE, Maryland 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676061653_Concentra Health Services Inc - Ethernet_Data Services.pdf - countersigned.pdf,Ethernet Virtual Private Line (EVPL) Dedicated Internet Access (DIA),Schedule,10-Feb-23,2/10/2023,"Frontier Communications of America, Inc.",Provider,"Concentra Health Services, Inc",Customer,36 Months,36,,, $500.00 , $-   ,"['DIA (Dedicated Internet Access)', 'Silver 100 Mbps', 'IP /29 = 5 IPs']",[],[],"['1375 Camino Real, San Bernardino, CA 924082765']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676665326_kpeltz_Innovative Business Solutions_TORI LOMBARDI _comcast_packages_2-17-2023.pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Order,2/17/2023,2/17/2023,Comcast,Provider,Select Medical Corporation,Customer,Month to Month,,,, $169.90 , $199.95 ,['Business Internet Standard'],[],['Modem'],"['2600 North Loop West, SUITE 100 Houston, Texas 77018', 'PO BOX 730 BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676403399_Comcast Business 36 mo EDI MOve - Colesville Road_partially executed 02082023.pdf,Comcast Enterprise Services Sales Order Form,Order,8-Feb-23,2/8/2023,Comcast,Provider,Select Medical Corporation,Customer,36,36,,, $375.00 , $-   ,"['EDI - Network Interface - Gig E', 'EDI - Bandwidth', 'IPv4 Static Address Block /29 (6)', 'IPv6 Static Address Block /48 (65,536)']",[],[],"['8380 COLESVILLE RD-STE 270-S SILVER SPRING MD 20910', '8380 COLESVILLE RD-STE 400-S SILVER SPRING MD 20910']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171676665707_kpeltz_Innovative Business Solutions_TORI LOMBARDI _comcast_packages_2-17-2023 (1).pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Order,2/17/2023,2/17/2023,Comcast,Provider,Select Medical Corporation,Customer,Month to Month,,,, $169.90 , $199.95 ,['Business Internet Standard'],[],['Modem'],"['215 Kingwood Executive Dr, SUITE 100, Houston, Texas 77339', 'PO BOX 730, BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171677083729_sQuote for new Comcast service for Select Specialty Hospital - Tallahassee (1)29.pdf,COMCAST BUSINESS HOSPITALITY SERVICE ORDER AGREEMENT,Order,2/14/2023,2/14/2023,"Comcast Cable Communications Management, LLC",Provider,Select Medical Corporation,Customer,36,36,,," $1,169.60 ", $209.65 ,"['Hospitality Voice', 'Hospitality Video', 'Business Class Private View TV']",[],"['Voice - eMTA Equipment', 'Q2Q']","['1554 SURGEONS DR, TALLAHASSEE, Florida 32308']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171677089645_27291 kpeltz_Innovative Business Solutions_TORI LOMBARDI _comcast_packages_2-22-2023.pdf,COMCAST BUSINESS SERVICE ORDER AGREEMENT,Order,2/22/2023,2/22/2023,COMCAST BUSINESS,Provider,SELECT MEDICAL CORPORATION,Customer,12 Month,12,,, $169.90 , $129.95 ,['Business Internet Standard'],,['Equipment - Modem'],"['504 W Burlington Ave, SUITE C, La Grange, Illinois 60525', 'PO BOX 730, BROOKLANDVILLE, MD 21022']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
